Offset,PID,Handle,Access,Type,Details
0xe1c71fb8,1496,0x178,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x82491180,1496,0x17c,0x1f0001,Mutant,
0x8251e510,1496,0x180,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x8204a9d0,1496,0x184,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0xe1c71f50,1496,0x188,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x8231e1f0,1496,0x18c,0x1f0003,Semaphore,shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
0xe1c242b0,1496,0x190,0x2001f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\PLUS!\THEMES\APPLY
0x82443648,1496,0x194,0x1f0003,Semaphore,shell.{7CB834F0-527B-11D2-9D1F-0000F805CA57}
0xe1eaa2c0,1496,0x198,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe1f8c288,1496,0x19c,0x1f0001,Port,
0xe1c0f3a8,1496,0x1a0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x82026668,1496,0x1a4,0x1f0003,Event,
0x8204ae58,1496,0x1a8,0x1f0003,Event,
0x8204adf8,1496,0x1ac,0x1f0003,Event,
0x82039a18,1496,0x1b0,0x1f0003,Event,
0x82047da0,1496,0x1b4,0x1f03ff,Thread,TID 1500 PID 1496
0xe1e287f8,1496,0x1b8,0x1f0001,Port,
0x820399e8,1496,0x1bc,0x1f0003,Event,
0x82039a88,1496,0x1c0,0x1f0003,IoCompletion,
0xe1c55380,1496,0x1c4,0x1f0001,Port,OLE9150106CF0EB48629EAA13CEF578
0x8202db50,1496,0x1c8,0x1f0003,IoCompletion,
0x82039a88,1496,0x1cc,0x1f0003,IoCompletion,
0xe258aa10,1496,0x1d0,0xf001f,Section,MSCTF.Shared.SFM.MMN
0x82344830,1496,0x1d8,0x100003,Event,
0xe20bbcf0,1496,0x1dc,0x2001b,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\INTERNET EXPLORER\SECURITY\P3GLOBAL
0xe213c788,1496,0x1e0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x821cf788,1496,0x1e4,0x1f0003,Event,
0x821ca3c8,1496,0x1e8,0x1f03ff,Thread,TID 1540 PID 1496
0x82330ff0,1496,0x1ec,0x21f0003,Event,
0x82518ae0,1496,0x1f0,0x1f0003,Event,
0x820488b0,1496,0x1f4,0x1f0003,Timer,
0x82048880,1496,0x1f8,0x21f0003,Event,
0xe20d8fb8,1496,0x1fc,0x1b,Key,MACHINE\SOFTWARE\CLASSES\HTTP\SHELL
0x8208bb28,1496,0x200,0x1f03ff,Thread,TID 1548 PID 1496
0x821cf700,1496,0x204,0x1f0003,IoCompletion,
0x8208ba70,1496,0x208,0x1f0003,Timer,
0x823df910,1496,0x20c,0x1f03ff,Thread,TID 1556 PID 1496
0xe27ac3f8,1496,0x210,0xf001f,Section,MSCTF.Shared.SFM.IMB
0xe20d8f50,1496,0x214,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe1274850,1496,0x218,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x82049230,1496,0x21c,0x2,Thread,TID 1712 PID 1496
0x820b3460,1496,0x220,0x100001,File,\Device\HarddiskVolume1\Documents and Settings\Administrator\Desktop
0x824e0ba8,1496,0x224,0x21f0003,Event,
0x82049230,1496,0x228,0x1f03ff,Thread,TID 1712 PID 1496
0x824e1408,1496,0x22c,0x100001,File,\Device\HarddiskVolume1\Documents and Settings\All Users\Desktop
0x820f6400,1496,0x230,0x1f0001,Mutant,MSCTF.Shared.MUTEX.IMB
0xe1ca6a98,1496,0x234,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x8250c300,1496,0x238,0x100001,File,\Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Application Data\Microsoft\CD Burning
0xe1c2cb60,1496,0x23c,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x8204b218,1496,0x240,0x1f0003,Event,
0x821ae718,1496,0x244,0x1f0001,Mutant,CTF.LBES.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x821ccfe8,1496,0x248,0x100003,Semaphore,
0x821e3f80,1496,0x250,0x1f0003,Semaphore,
0xe21260f8,1496,0x254,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x821ccf78,1496,0x258,0x1f0003,Semaphore,
0x821ccfb0,1496,0x25c,0x100003,Semaphore,
0x82411cf0,1496,0x264,0x1f0001,Mutant,CTF.Compart.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0xe1ca6620,1496,0x268,0xf0007,Section,CiceroSharedMemDefaultS-1-5-21-606747145-152049171-1177238915-500
0x823f83e0,1496,0x26c,0x1f0001,Mutant,CTF.Asm.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x823f8390,1496,0x270,0x1f0001,Mutant,CTF.Layouts.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x823f8340,1496,0x274,0x1f0001,Mutant,CTF.TMD.MutexDefaultS-1-5-21-606747145-152049171-1177238915-500
0x8240d488,1496,0x278,0x100003,Event,
0x824df5f8,1496,0x27c,0x1f0003,Semaphore,
0xe20bbd58,1496,0x280,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe2153558,1496,0x284,0x4,Section,mmGlobalPnpInfo
0xe2144280,1496,0x288,0x20f003f,Key,USER
0x8204af20,1496,0x28c,0x1f0003,Event,
0xe2128340,1496,0x290,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe2149940,1496,0x294,0x2001d,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\INTERNET EXPLORER\SECURITY\P3SITES
0x824e1610,1496,0x298,0x1f0003,Event,
0x824e15e0,1496,0x29c,0x1f0003,Event,
0xe1c6cf18,1496,0x2a0,0xf003f,Key,MACHINE\SOFTWARE\CLASSES\CLSID
0x820e03c0,1496,0x2a4,0x1f03ff,Thread,TID 3128 PID 1496
0xe215c310,1496,0x2a8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe215c2a8,1496,0x2ac,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe2138ad0,1496,0x2b0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe1c0f7f8,1496,0x2b4,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe213d5b8,1496,0x2b8,0xf003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS
0xe214d268,1496,0x2bc,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe21227b0,1496,0x2c0,0xf003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\SHELL
0xe1cedda8,1496,0x2c4,0xf003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\SHELLNOROAM
0xe20ba768,1496,0x2c8,0x2001f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\MENUORDER\START MENU
0xe21442f0,1496,0x2cc,0xf003f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\SHELLNOROAM\MUICACHE
0xe232cfb8,1496,0x2d0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x824ad9d0,1496,0x2d4,0x1f0003,Event,
0xe20ff7d0,1496,0x2d8,0x1f0001,Port,
0xe1c0f9e8,1496,0x2dc,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe213c808,1496,0x2e0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe22d81b8,1496,0x2e4,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\WZCDLG
0xe1d222a8,1496,0x2e8,0xf001f,Section,CTF.TimListCache.FMPDefaultS-1-5-21-606747145-152049171-1177238915-500SFM.DefaultS-1-5-21-606747145-152049171-1177238915-500
0x824a9fb0,1496,0x2ec,0x1f0001,Mutant,CTF.TimListCache.FMPDefaultS-1-5-21-606747145-152049171-1177238915-500MUTEX.DefaultS-1-5-21-606747145-152049171-1177238915-500
0x82361f78,1496,0x2f0,0x100003,Event,
0xe2148790,1496,0x2f4,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x82486b50,1496,0x2f8,0x1f0001,Mutant,MSCTF.Shared.MUTEX.MNF
0x82326148,1496,0x2fc,0x1f0003,Semaphore,
0x8253ade8,1496,0x300,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0xe17d6ce0,1496,0x304,0xf0007,Section,MSCTF.MarshalInterface.FileMap.EAG.DB.NEMAOG
0x821b9f80,1496,0x308,0x1f0003,Event,
0x8204afa0,1496,0x30c,0x1f0001,Mutant,ZonesCounterMutex
0xe2134938,1496,0x310,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x8247ad18,1496,0x314,0x1f0003,Event,ShellReadyEvent
0xe21219e0,1496,0x318,0x20019,Key,MACHINE\SOFTWARE\POLICIES
0xe2143250,1496,0x31c,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\POLICIES
0xe1ea95d0,1496,0x320,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE
0xe208d518,1496,0x324,0x20019,Key,MACHINE\SOFTWARE
0xe21401c0,1496,0x328,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x823b0da0,1496,0x32c,0x1f03ff,Thread,TID 2012 PID 1496
0xe1f7f158,1496,0x330,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN\FEATURECONTROL\FEATURE_OBJECT_CACHING
0xe1d1c1b0,1496,0x334,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\SEARCHSCOPES
0x82064140,1496,0x338,0x1f0003,Event,
0xe1d1c168,1496,0x33c,0xf0007,Section,UrlZonesSM_Administrator
0x824ad150,1496,0x340,0x1f0001,Mutant,ZoneAttributeCacheCounterMutex
0x823748c8,1496,0x348,0x1f0001,Mutant,ZonesCacheCounterMutex
0x824ad150,1496,0x34c,0x1f0001,Mutant,ZoneAttributeCacheCounterMutex
0x821a9448,1496,0x350,0x1f0001,Mutant,ZonesLockedCacheCounterMutex
0xe210fd78,1496,0x354,0xc,Token,
0x821fb780,1496,0x358,0x1f0003,Event,
0x82337718,1496,0x35c,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x82494168,1496,0x360,0x1f0001,Mutant,_SHuassist.mtx
0xe208d4b0,1496,0x368,0x10003,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\USERASSIST\{75048700-EF1F-11D0-9888-006097DEACF9}\COUNT
0xe21441c8,1496,0x36c,0x10003,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\USERASSIST\{5E6AB780-7743-11CF-A12B-00AA004AE837}\COUNT
0x823835d0,1496,0x370,0x1f0003,Event,
0x8236a5d8,1496,0x374,0x1f0003,Event,
0x821a6600,1496,0x378,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x82320c80,1496,0x37c,0xa84,WmiGuid,
0x8247bcc8,1496,0x380,0xa84,WmiGuid,
0x823134c8,1496,0x384,0xa84,WmiGuid,
0x824c9638,1496,0x388,0xa84,WmiGuid,
0x82083228,1496,0x38c,0xa84,WmiGuid,
0x8231e1f0,1496,0x394,0x1f0003,Semaphore,shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
0x82407798,1496,0x398,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x821bc968,1496,0x39c,0x1f0003,Event,
0x820253c8,1496,0x3a0,0x1f0003,Event,
0x821bac90,1496,0x3a4,0x1f03ff,Thread,TID 2872 PID 1496
0xe1f1e540,1496,0x3a8,0x1f0001,Port,
0xe1f19090,1496,0x3ac,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe1ed8ca8,1496,0x3b0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe1f1e230,1496,0x3b4,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x82336a10,1496,0x3b8,0x1f0003,Semaphore,PowerProfileRegistrySemaphore
0x8251a770,1496,0x3bc,0x1f0001,Mutant,
0x824e57d8,1496,0x3c0,0x1f0003,Event,
0x821d7d18,1496,0x3c4,0x1f0001,Mutant,
0x8204f3b0,1496,0x3c8,0x1f0003,Event,
0x82511710,1496,0x3cc,0x1f0001,Mutant,
0x82337a68,1496,0x3d0,0x1f0003,Event,
0x824cc5c0,1496,0x3d4,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x824376a8,1496,0x3d8,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x8204d548,1496,0x3dc,0x21f0003,Event,
0x821dada0,1496,0x3e0,0x1f03ff,Thread,TID 2016 PID 1496
0x821b3980,1496,0x3e4,0x1f0003,Event,
0x82046660,1496,0x3e8,0x1f0003,Event,
0x821d0ed8,1496,0x3ec,0x1f0001,Mutant,
0x824b61a0,1496,0x3f0,0x1f0003,Event,HPlugEjectEvent
0x821c7f70,1496,0x3f4,0x1f0003,Event,
0xe234b918,1496,0x3f8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x8232e828,1496,0x3fc,0x1f0003,Event,
0xe215be40,1496,0x400,0x1f0001,Port,
0x82338190,1496,0x404,0x100003,Event,
0x82046690,1496,0x408,0x1f0003,Event,
0xe2122680,1496,0x40c,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORKPROVIDER\HWORDER
0x8204dfa0,1496,0x410,0x1f0001,Mutant,
0x82034af8,1496,0x414,0x1f0003,Event,
0x82222848,1496,0x418,0x100003,Event,
0xe1ed8b30,1496,0x41c,0x1f0001,Port,
0x82347418,1496,0x420,0x100002,Event,mixercallback
0xe1e975c0,1496,0x424,0x6,Section,WDMAUD_Callbacks
0x821bde00,1496,0x428,0x12019f,File,\Device\KSENUM#00000001\{9B365890-165F-11D0-A195-0020AFD156E4}
0x824f6f40,1496,0x42c,0x100002,Event,hardwaremixercallback
0x82053da0,1496,0x430,0x1f03ff,Thread,TID 2020 PID 1496
0x8232e130,1496,0x434,0x1f0001,Mutant,
0x8204dfe0,1496,0x438,0x1f0001,Mutant,
0x821ad458,1496,0x43c,0x1f0001,Mutant,MidiMapper_modLongMessage_RefCnt
0x82434d98,1496,0x440,0x1f0001,Mutant,MidiMapper_Configure
0x824b3aa8,1496,0x444,0x1f0001,Mutant,
0x8230c1e8,1496,0x448,0x100004,WmiGuid,
0xe1efe9d8,1496,0x44c,0xf0007,Section,AtlDebugAllocator_FileMappingNameStatic3_5d8
0xe1f19160,1496,0x450,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x824e5f58,1496,0x454,0x100001,File,\Device\HarddiskVolume1\Documents and Settings\Administrator\PrintHood
0x82050990,1496,0x458,0x1f0003,Event,
0x8204df10,1496,0x45c,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0xe1efe9d8,1496,0x460,0xf0007,Section,AtlDebugAllocator_FileMappingNameStatic3_5d8
0x823e0298,1496,0x464,0xa84,WmiGuid,
0x821d8370,1496,0x468,0x1f0003,Event,
0x821e56f8,1496,0x46c,0xa84,WmiGuid,
0x82308e10,1496,0x470,0x1200a0,File,\Device\Tcp
0x82084318,1496,0x474,0x120116,File,\Device\Tcp
0x8233a850,1496,0x478,0x1200a0,File,\Device\Ip
0x82336a50,1496,0x47c,0x100003,File,\Device\Ip
0x82336b80,1496,0x480,0x1200a0,File,\Device\Ip
0x8220bf50,1496,0x484,0x100003,Semaphore,
0x821c1020,1496,0x488,0x100003,Semaphore,
0xe1c7bcc0,1496,0x48c,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\LINKAGE
0xe19c52f8,1496,0x490,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS
0xe1caf1b0,1496,0x494,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS\INTERFACES
0xe21084b0,1496,0x498,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS
0xe1ed8bf0,1496,0x49c,0x1f0001,Port,
0x82336ae8,1496,0x4a0,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0xe24ac780,1496,0x4a4,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x821bd188,1496,0x4a8,0x1f0001,Mutant,MSCTF.Shared.MUTEX.EAG
0xe1f19118,1496,0x4ac,0xf0007,Section,MSCTF.Shared.SFM.EAG
0xe1f19020,1496,0x4b0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x821da550,1496,0x4b4,0x100003,Semaphore,
0xe1f13740,1496,0x4b8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x820322a0,1496,0x4bc,0x100001,File,\Device\HarddiskVolume1\Documents and Settings\Administrator\Start Menu
0x821e3af0,1496,0x4c4,0x100003,Semaphore,
0x8253a2e0,1496,0x4c8,0x100001,File,\Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu
0x820774b8,1496,0x4cc,0x1f0003,Event,
0xe22aa770,1496,0x4d0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x821bd188,1496,0x4d4,0x1f0001,Mutant,MSCTF.Shared.MUTEX.EAG
0xe1f2e180,1496,0x4d8,0xf0007,Section,MSCTF.MarshalInterface.FileMap.EAG.H.BBMJ
0xe1f19118,1496,0x4dc,0xf001f,Section,MSCTF.Shared.SFM.EAG
0xe1803548,1496,0x4e0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x823f6e98,1496,0x4e4,0x1f0003,Event,
0x821c7f40,1496,0x4e8,0x1f0003,Event,
0x8250a6d0,1496,0x4ec,0x100003,Semaphore,
0xe23ecdb0,1496,0x4f0,0xc,Token,
0xe2341b18,1496,0x4f4,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\NETSHELL
0xe19c50e0,1496,0x4f8,0x20019,Key,MACHINE\SOFTWARE\POLICIES
0xe22c36d8,1496,0x4fc,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe22b3020,1496,0x504,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe24302b8,1496,0x508,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe234be38,1496,0x50c,0x1f0001,Port,
0x820774e8,1496,0x510,0x100003,Semaphore,
0x81f47608,1496,0x514,0x1f0003,Event,
0xe2134d38,1496,0x518,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\BITBUCKET
0xe23eb978,1496,0x51c,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\SHELL EXTENSIONS\BLOCKED
0x8205ef18,1496,0x520,0x21f0003,Event,
0xe22d8960,1496,0x524,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\SHELL EXTENSIONS\CACHED
0x82346560,1496,0x528,0x1f0001,Mutant,HGFSMUTEX
0x82369168,1496,0x52c,0x100000,File,\Device\Dfs
0xe230e450,1496,0x530,0xf0007,Section,HGFSMEMORY
0xe231c7b0,1496,0x534,0x20019,Key,MACHINE\SOFTWARE
0x82328648,1496,0x538,0x100000,Mutant,_!MSFTHISTORY!_
0xe2330368,1496,0x53c,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\SHELL EXTENSIONS\BLOCKED
0x820c6020,1496,0x540,0x1f0003,Event,
0xe1d3b398,1496,0x544,0x2,Section,C:_Documents and Settings_Administrator_Local Settings_History_History.IE5_index.dat_49152
0xe243a878,1496,0x548,0x2001f,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\SHELL EXTENSIONS\CACHED
0x8202e298,1496,0x54c,0x100000,Mutant,WininetStartupMutex
0xe170f8a0,1496,0x550,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN
0xe1d3b400,1496,0x554,0x2,Section,C:_Documents and Settings_Administrator_Cookies_index.dat_32768
0x82503878,1496,0x558,0x12019f,File,\Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\index.dat
0x8232f548,1496,0x55c,0x1f0003,Semaphore,shell.{6D5313C0-8C62-11D1-B2CD-006097DF8C11}
0x823285f8,1496,0x560,0x100000,Mutant,c:!documents and settings!administrator!local settings!temporary internet files!content.ie5!
0xe1f280e0,1496,0x564,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\POLICIES
0x82425538,1496,0x56c,0x1f0003,Event,
0xe17d1e70,1496,0x570,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE
0xe133c268,1496,0x574,0x2,Section,C:_Documents and Settings_Administrator_Local Settings_Temporary Internet Files_Content.IE5_index.dat_573440
0x82368678,1496,0x578,0x1f0003,Event,
0x821e1f90,1496,0x57c,0x12019f,File,\Device\HarddiskVolume1\Documents and Settings\Administrator\Cookies\index.dat
0x82312a90,1496,0x580,0x100000,Mutant,c:!documents and settings!administrator!cookies!
0x820dcf90,1496,0x584,0x12019f,File,\Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\History\History.IE5\index.dat
0x8203f020,1496,0x588,0xa84,WmiGuid,
0xe19ee9c8,1496,0x58c,0xf003f,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
0x820479f0,1496,0x590,0x100000,Mutant,c:!documents and settings!administrator!local settings!history!history.ie5!
0x820d0dd0,1496,0x594,0x1f0003,Event,
0xe19e7a80,1496,0x598,0xf003f,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
0x821bc6e0,1496,0x59c,0x100000,Mutant,WininetConnectionMutex
0x821bc378,1496,0x5a0,0x100000,Mutant,WininetProxyRegistryMutex
0x821cfef0,1496,0x5a4,0x1f0003,Event,
0x82515690,1496,0x5a8,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x82337b98,1496,0x5ac,0x1f0003,Semaphore,shell.BitBucket.GlobalDirtyCount
0xe18b2448,1496,0x5b0,0xf001f,Section,MSCTF.Shared.SFM.ILP
0x823cf100,1496,0x5b4,0x1f0001,Mutant,
0x821c7fe0,1496,0x5b8,0x100000,Mutant,RasPbFile
0x8205bdc8,1496,0x5bc,0x1f0003,Event,
0x82038b48,1496,0x5c0,0x1f0003,Event,
0x82504140,1496,0x5c4,0x1f0003,Event,
0x82027f10,1496,0x5c8,0x100003,Semaphore,
0x82050f78,1496,0x5cc,0x100003,Semaphore,
0xe19f16a8,1496,0x5d0,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\RASDLG
0x82507c40,1496,0x5d4,0x1f0003,Event,
0x821c7fe0,1496,0x5d8,0x100000,Mutant,RasPbFile
0x8203d1a0,1496,0x5dc,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x824ef7a0,1496,0x5e0,0x1f0001,Mutant,
0x825062e8,1496,0x5e4,0x1f0003,Event,
0xe23d8fb8,1496,0x5e8,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS\SHELL
0xe1d3a270,1496,0x5ec,0x3,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\BITBUCKET\C
0xe23f23e8,1496,0x5f0,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe2160858,1496,0x5f4,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe23fd020,1496,0x5f8,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x820d3d38,1496,0x5fc,0x1f0003,Semaphore,
0xe1726b58,1496,0x608,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x823bce78,1496,0x614,0x1f0001,Mutant,MSCTF.Shared.MUTEX.MCM
0xe133c468,1496,0x620,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0x82206e70,1496,0x62c,0x100003,Semaphore,
0xe186cd58,1496,0x630,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe16df8f8,1496,0x634,0xf0007,Section,MSCTF.MarshalInterface.FileMap.EAG.AB.NEMAOG
0xe22ac0f0,1496,0x638,0xf001f,Section,MSCTF.Shared.SFM.AKO
0x81f54958,1496,0x63c,0x1f0001,Mutant,VLC9032Ca
0xe2344518,1496,0x640,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500_CLASSES
0xe11645b0,1496,0x648,0x20019,Key,USER\S-1-5-21-606747145-152049171-1177238915-500\SOFTWARE\MICROSOFT\INTERNET EXPLORER\IETLD
0x821e2a08,1496,0x64c,0x1f0003,Event,
0xe1ca73f8,1496,0x654,0x1f0001,Port,
0x81f21f58,1496,0x658,0x1f0003,Event,
