Offset,PID,Handle,Access,Type,Details
0x8243bd20,1096,0x176c,0x1f0003,Event,
0x81f7f870,1096,0x1770,0x1f03ff,Thread,TID 256 PID 1096
0x82155d70,1096,0x1774,0x1f0003,Event,
0x82437ba8,1096,0x1778,0x100003,Semaphore,
0x824c91c0,1096,0x177c,0x100003,Semaphore,
0xe1ccd3f0,1096,0x1780,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\RASDLG
0x82155ca0,1096,0x1784,0x1f0003,Event,
0x81fad6c0,1096,0x1788,0x100000,Mutant,RasPbFile
0x8215dc70,1096,0x178c,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x81f7edb0,1096,0x1790,0x1f0001,Mutant,
0xe11cdd68,1096,0x1794,0x20019,Key,SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES
0x81eb2158,1096,0x1798,0x1f0003,Event,
0x82041208,1096,0x179c,0x100000,Event,userenv: User Group Policy has been applied
0xe2369f68,1096,0x17a0,0x1f0001,Port,
0x81f7f4a0,1096,0x17a4,0x1f03ff,Thread,TID 1004 PID 1096
0x824bd020,1096,0x17a8,0x1f03ff,Thread,TID 1608 PID 1096
0xe1de2370,1096,0x17ac,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe1cbe480,1096,0x17b0,0x1f0001,Port,
0xe1ca7a70,1096,0x17b4,0xc,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\WINDOWSUPDATE\REPORTING\EVENTCACHE
0x822d11f0,1096,0x17b8,0x4,WmiGuid,
0x824bd020,1096,0x17bc,0x1f03ff,Thread,TID 1608 PID 1096
0x820af738,1096,0x17c0,0x100003,Event,
0x82040de0,1096,0x17c4,0x1f0003,Event,
0x8242a5a0,1096,0x17c8,0x1f0003,Event,
0x81fb1ca8,1096,0x17cc,0x100000,Process,svchost.exe(1096)
0x8232ca20,1096,0x17d0,0x100000,Process,svchost.exe(1332)
0x82372630,1096,0x17d4,0x1f0003,Event,
0x82055330,1096,0x17d8,0x1f0003,Event,
0x81fc9560,1096,0x17dc,0x1f0003,Event,
0x82367878,1096,0x17e0,0x1f0003,Event,
0x82443088,1096,0x17e4,0x1f0003,Event,
0x8247b380,1096,0x17e8,0x1f0003,Event,
0x8247b198,1096,0x17ec,0x1f0003,Event,
0x8238f990,1096,0x17f0,0x1f0003,Event,
0x824cd688,1096,0x17f4,0x1f0003,Event,
0x8244fa48,1096,0x17f8,0x1f0003,Event,
0x823059c8,1096,0x17fc,0x1f0003,Event,
0x8230a9c8,1096,0x1804,0x1f0003,Event,
0x823cfdc8,1096,0x1808,0x1f0003,Event,
0x8249dc30,1096,0x180c,0x1f0003,Event,
0x82419628,1096,0x1810,0x1f0003,Event,
0x82169140,1096,0x1814,0x1f0003,Event,
0x82163140,1096,0x1818,0x1f0003,Event,
0x81f7fb28,1096,0x181c,0x1f0003,Event,
0x81ebd140,1096,0x1820,0x1f0003,Event,
0x8217fdf8,1096,0x1824,0x1f0003,Event,
0x820134c0,1096,0x1828,0x1f0003,Event,
0x8217d708,1096,0x182c,0x1f03ff,Thread,TID 3416 PID 1096
0x81eb7db0,1096,0x1830,0x1f0001,Mutant,
0x81f87858,1096,0x1834,0x1f0003,Event,
0x82528550,1096,0x1838,0x1f0001,Mutant,
0x82048bb0,1096,0x183c,0x1f0001,Mutant,
0x82043928,1096,0x1840,0x100003,Semaphore,
0x822d1708,1096,0x1844,0x100003,Semaphore,
0xe1092458,1096,0x1848,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\NDPTSP
0x8241cc00,1096,0x184c,0x1f0003,Event,
0x82425580,1096,0x1850,0x12019f,File,\Device\NDProxy
0x82443348,1096,0x1854,0x12019f,File,\Device\NDProxy
0x822cf140,1096,0x1858,0x1f0003,IoCompletion,
0x82028f18,1096,0x185c,0x1f0003,Event,
0x82482990,1096,0x1860,0x1f0003,Event,
0x82482960,1096,0x1864,0x1f0003,Event,
0x81f90f50,1096,0x1868,0x1f0003,Event,
0x81f90f20,1096,0x186c,0x1f0003,Event,
0x82511600,1096,0x1870,0x1f0003,Event,
0x825115d0,1096,0x1874,0x1f0003,Event,
0x824cd278,1096,0x1878,0x1f0003,Event,
0x824cd248,1096,0x187c,0x1f0003,Event,
0x823a0738,1096,0x1880,0x1f0003,Event,
0x823a0708,1096,0x1884,0x1f0003,Event,
0x8216b4c0,1096,0x1888,0x1f0003,Event,
0x8216b490,1096,0x188c,0x1f0003,Event,
0x820b1ef0,1096,0x1890,0x1f0003,Event,
0x820b1ec0,1096,0x1894,0x1f0003,Event,
0x8231a188,1096,0x1898,0x1f0003,Event,
0x8231a158,1096,0x189c,0x1f0003,Event,
0x823a01e8,1096,0x18a0,0x1f0003,Event,
0x823a01b8,1096,0x18a4,0x1f0003,Event,
0x82033dc8,1096,0x18a8,0x1f0003,Event,
0x82033d98,1096,0x18ac,0x1f0003,Event,
0x82032dc8,1096,0x18b0,0x1f0003,Event,
0x82032d98,1096,0x18b4,0x1f0003,Event,
0x823018f0,1096,0x18b8,0x1f0003,Event,
0x823018c0,1096,0x18bc,0x1f0003,Event,
0x81ebc1f8,1096,0x18c0,0x1f0003,Event,
0x81ebc1c8,1096,0x18c4,0x1f0003,Event,
0x82088bc8,1096,0x18c8,0x1f0003,Event,
0x82088b98,1096,0x18cc,0x1f0003,Event,
0x8247d548,1096,0x18d0,0x1f0003,Event,
0x8247d518,1096,0x18d4,0x1f0003,Event,
0x8253a898,1096,0x18d8,0x1f0003,Event,
0x8253a868,1096,0x18dc,0x1f0003,Event,
0x8217d488,1096,0x18e0,0x1f03ff,Thread,TID 3420 PID 1096
0x8215cdb0,1096,0x18e4,0x1f0001,Mutant,
0x8238d260,1096,0x18e8,0x1f0003,Event,
0x823036f0,1096,0x18ec,0x1f0001,Mutant,
0x82380990,1096,0x18f0,0x1f0001,Mutant,
0x82014550,1096,0x18f4,0x100003,Semaphore,
0x821834f0,1096,0x18f8,0x100003,Semaphore,
0xe20d2990,1096,0x18fc,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\CONFTSP
0x82014520,1096,0x1900,0x1f0003,Event,
0x8237e990,1096,0x1904,0x1f0001,Mutant,
0x824432d8,1096,0x1908,0x1f0003,Event,
0x81f8e9a0,1096,0x190c,0x1f0001,Mutant,
0x822f1cd8,1096,0x1910,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\h323log.txt
0x822f1c70,1096,0x1914,0x1f0003,Event,
0xe10a7308,1096,0x1918,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\H323TSP
0x8241a2e0,1096,0x191c,0x1f0003,Event,
0x82042348,1096,0x1920,0x1f0003,IoCompletion,
0x822e22a8,1096,0x1924,0x1f0003,Event,
0x8217d208,1096,0x1928,0x1f03ff,Thread,TID 3424 PID 1096
0x823a0158,1096,0x192c,0x1f0001,Mutant,
0x8242ff58,1096,0x1930,0x1f0003,Event,
0x822f1778,1096,0x1934,0x1f0001,Mutant,
0x8243f930,1096,0x1938,0x1f0003,Event,
0x82180998,1096,0x193c,0x1f03ff,Thread,TID 3428 PID 1096
0x82482208,1096,0x1940,0x1f0001,Mutant,
0x822eff58,1096,0x1944,0x1f0003,Event,
0x82180998,1096,0x1948,0x1f03ff,Thread,TID 3428 PID 1096
0xe1ca4f68,1096,0x194c,0x1f0001,Port,
0x81f93488,1096,0x1950,0x1f0001,Mutant,RAS_MO_02
0x81f8a4c0,1096,0x1954,0x1f0001,Mutant,RAS_MO_01
0x8236e6c8,1096,0x1958,0x1f0003,Event,
0x8214a3d0,1096,0x1960,0x1f0003,Event,
0x822e22d8,1096,0x1968,0x100003,Semaphore,
0x81f8a8c8,1096,0x196c,0x100003,Semaphore,
0x824169e8,1096,0x1970,0x1f0003,Event,
0xe1cdfb60,1096,0x1974,0x1f0001,Port,
0xe1d1b1e8,1096,0x1978,0x1f0001,Port,
0x82416f18,1096,0x197c,0x100003,Semaphore,
0x82443a90,1096,0x1980,0x100003,Semaphore,
0x82515978,1096,0x1984,0x100003,Semaphore,
0xe23861b0,1096,0x1988,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\RASQEC
0x82443d70,1096,0x198c,0x1f0003,Event,
0x820286e0,1096,0x1990,0x1f0003,Event,
0x81fa8980,1096,0x1994,0x1f03ff,Thread,TID 3500 PID 1096
0x8207f880,1096,0x1998,0x100003,Semaphore,
0xe10601b8,1096,0x199c,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\RASMAN
0x8207f850,1096,0x19a0,0x1f0003,Event,
0x8235f5a8,1096,0x19a4,0x100003,Semaphore,
0x823922e8,1096,0x19a8,0x100003,Semaphore,
0xe109b450,1096,0x19ac,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\PPP
0x823922b8,1096,0x19b0,0x1f0003,Event,
0x824a45c8,1096,0x19b4,0x100003,Semaphore,
0x824a4590,1096,0x19b8,0x100003,Semaphore,
0xe10cb778,1096,0x19bc,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\BAP
0x824a4560,1096,0x19c0,0x1f0003,Event,
0xe10b9c70,1096,0x19c4,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\RASMAN\PPP
0xe12bc700,1096,0x19c8,0xf003f,Key,
0x82041810,1096,0x19cc,0x100003,Semaphore,
0x82537458,1096,0x19d0,0x100003,Semaphore,
0xe10d0490,1096,0x19d4,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\RASSPAP
0x8204dde0,1096,0x19d8,0x1f0003,Event,
0x81ebc4b8,1096,0x19dc,0x100003,Semaphore,
0x81ebc480,1096,0x19e0,0x100003,Semaphore,
0xe218be40,1096,0x19e4,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\RASPAP
0x821853d8,1096,0x19e8,0x1f0003,Event,
0x81f994e0,1096,0x19ec,0x100003,Semaphore,
0x822f8588,1096,0x19f0,0x100003,Semaphore,
0xe10e5bb8,1096,0x19f4,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\RASEAP
0x82155df8,1096,0x19f8,0x1f0003,Event,
0xe10e7920,1096,0x19fc,0x10,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\RASMAN\PARAMETERS\QUARANTINE
0x821841b0,1096,0x1a00,0x1f0003,Event,
0x823a0450,1096,0x1a04,0x100003,Semaphore,
0xe10e9f80,1096,0x1a08,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\RASBACP
0x8237b7b8,1096,0x1a0c,0x1f0003,Event,
0xe11deba8,1096,0x1a10,0xf003f,Key,SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\CA
0xe236aeb0,1096,0x1a14,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\ROOT
0xe11f14a0,1096,0x1a18,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\CA
0xe12f68b0,1096,0x1a1c,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\CA
0x8239e458,1096,0x1a20,0x1f0003,Event,
0x822e0ce0,1096,0x1a24,0x1f0003,Event,
0x82378d80,1096,0x1a28,0x1f0003,Event,
0x8216b4f0,1096,0x1a2c,0x1f03ff,Thread,TID 3356 PID 1096
0x81eb7e98,1096,0x1a30,0x100003,Semaphore,
0x81eb7e28,1096,0x1a34,0x100003,Semaphore,
0xe10d0558,1096,0x1a38,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\RASIPHLP
0x8235fbf8,1096,0x1a3c,0x1f0003,Event,
0x82020b68,1096,0x1a40,0x12019f,File,\Device\WANARP
0x8242ec88,1096,0x1a44,0x100003,Semaphore,
0x820891f0,1096,0x1a48,0x1f0003,Event,
0x81f994b0,1096,0x1a4c,0x1f0003,Event,
0xe10ed020,1096,0x1a50,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\TRACING\RASIPCP
0x8242ec50,1096,0x1a54,0x100003,Semaphore,
0x8237ea78,1096,0x1a64,0x4,WmiGuid,
0x81f86020,1096,0x1a68,0x1f0003,Event,
0x81eb7680,1096,0x1a6c,0x4,WmiGuid,
0x823adb48,1096,0x1a70,0x12019f,File,\Device\NamedPipe\ROUTER
0xe18f0998,1096,0x1a84,0x1f0001,Port,
0x81ebf930,1096,0x1a94,0x1f0003,Event,
0x81ebb670,1096,0x1aa0,0x1f0003,Event,
0x8250d900,1096,0x1aa4,0x1f0003,Event,
0x81eb7a10,1096,0x1aa8,0x1f03ff,Thread,TID 3336 PID 1096
0x8217db38,1096,0x1aac,0x1f0003,Event,
0x81eea618,1096,0x1ab0,0x100003,Event,
0x8250d930,1096,0x1ab4,0x1f0003,Event,
0x820a4ee0,1096,0x1ab8,0x1f0003,Event,
0x820a4f10,1096,0x1abc,0x1f0003,Event,
0x820a4eb0,1096,0x1ac0,0x1f0003,Event,
0x820a4c68,1096,0x1ac4,0x1f0003,Event,
0x820a4c98,1096,0x1ac8,0x1f0003,Event,
0x820a4b10,1096,0x1acc,0x1f0003,Event,
0x820a4ae0,1096,0x1ad0,0x1f0003,Event,
0x820a4ab0,1096,0x1ad4,0x1f0003,Event,
0xe11b4cf0,1096,0x1ad8,0x20019,Key,SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES
0x81fb7c48,1096,0x1adc,0x1f0003,Event,
0x81fb7c18,1096,0x1ae0,0x1f0003,Event,
0x81fb7be8,1096,0x1ae4,0x1f0003,Event,
0x81fb7bb8,1096,0x1ae8,0x1f0003,Event,
0x81fb7b88,1096,0x1aec,0x1f0003,Event,
0x81fb7ae8,1096,0x1af0,0x1f0003,Event,
0x81fb7ab8,1096,0x1af4,0x1f0003,Event,
0x8215fd68,1096,0x1af8,0x1f0003,Event,
0x8215fd38,1096,0x1afc,0x1f0003,Event,
0x8215fd08,1096,0x1b00,0x1f0003,Event,
0xe2296d88,1096,0x1b04,0x20019,Key,SOFTWARE\POLICIES\MICROSOFT\SYSTEMCERTIFICATES
0x8215fc68,1096,0x1b08,0x1f0003,Event,
0x8215fc38,1096,0x1b0c,0x1f0003,Event,
0x8215fb98,1096,0x1b10,0x1f0003,Event,
0x8215fb68,1096,0x1b14,0x1f0003,Event,
0x8215fb38,1096,0x1b18,0x1f0003,Event,
0x8215fa98,1096,0x1b1c,0x1f0003,Event,
0x81edd650,1096,0x1b20,0x100001,File,\Device\HarddiskVolume1\WINDOWS\system32\config\systemprofile\Application Data\Microsoft\SystemCertificates\My
0x81edfd50,1096,0x1b24,0x1f0003,Event,
0x81edd020,1096,0x1b28,0x1f03ff,Thread,TID 3928 PID 1096
0x82151ce0,1096,0x1b2c,0x100180,File,\Device\HarddiskVolume1
0x82194588,1096,0x1b30,0x100081,File,\Device\HarddiskVolume1\$Extend\$ObjId
0x81eafc88,1096,0x1b34,0x13019f,File,\Device\HarddiskVolume1
0x81edd020,1096,0x1b38,0x1f03ff,Thread,TID 3928 PID 1096
0x82387da0,1096,0x1b3c,0x68,Process,plugin-containe(2716)
0x825006c0,1096,0x1b48,0x1f03ff,Thread,TID 2896 PID 1096
0x822deb48,1096,0x1b50,0x1f0003,Event,
0x824f82b0,1096,0x1b58,0x1f0003,Event,
0x81edd020,1096,0x1b5c,0x1f03ff,Thread,TID 3928 PID 1096
0x8238f860,1096,0x1b60,0x1f0003,Event,
0xe21e81e8,1096,0x1b6c,0x10,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\SHAREDACCESS\EPOCH
0x81fd22b0,1096,0x1b70,0x1f0001,Mutant,
0x82478ea8,1096,0x1b74,0x1f0003,Event,
0xe1852458,1096,0x1b78,0x1f0001,Port,
0xe1833668,1096,0x1b7c,0x1f0001,Port,
0xe17cd030,1096,0x1b80,0xc,Token,
0x82436060,1096,0x1b84,0x100003,Event,
0x8217e920,1096,0x1b88,0x21f0003,Event,
0xe17e9030,1096,0x1b8c,0x600fe,Token,
0x8215cdf8,1096,0x1b9c,0x1f0003,Event,
0x820893c0,1096,0x1ba0,0x1f0003,Event,
0x824400c8,1096,0x1ba4,0x1f0003,Event,
0x82078220,1096,0x1bac,0x1f0003,Event,
0xe1324748,1096,0x1bb0,0x600fe,Token,
0x8217f9c0,1096,0x1bb4,0x12019f,File,\Device\NamedPipe\ROUTER
0x82195778,1096,0x1bb8,0x1f0003,Event,
0x81eb1240,1096,0x1bc0,0x1f0003,Event,
0xe205f600,1096,0x1bc4,0x1f0001,Port,
0x82370110,1096,0x1bd0,0x21f0003,Event,
0xe17bde60,1096,0x1bd4,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x82451750,1096,0x1bd8,0x1f0003,Event,
0x820052f8,1096,0x1be8,0x1f0003,Event,
0x8218f798,1096,0x1bec,0x1f0003,Event,
0x8237d1f8,1096,0x1bf0,0x100003,Event,
0x82391a98,1096,0x1bf4,0x12019f,File,\Device\NamedPipe\lsarpc
0x8215fad0,1096,0x1bfc,0x1f0003,Event,
0x8251fb58,1096,0x1c00,0x1f0003,Event,
0x8251db78,1096,0x1c04,0x1f0003,Event,
0x8212a890,1096,0x1c14,0x1f0003,Event,
0x823aa820,1096,0x1c18,0x100003,Event,
0x82026bd8,1096,0x1c24,0x100003,Event,
0x824fd8e8,1096,0x1c28,0x1f0003,Event,
0x82534d98,1096,0x1c2c,0x12019f,File,\Device\NamedPipe\ROUTER
0xe21824e0,1096,0x1c30,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x82057218,1096,0x1c34,0x1f03ff,Thread,TID 2212 PID 1096
0x8214b200,1096,0x1c3c,0x1f0003,Event,
0x81edcaa8,1096,0x1c40,0x1f0003,Event,
0x8218cf30,1096,0x1c44,0x100003,Event,
0x8205d518,1096,0x1c50,0x1f0003,IoCompletion,
0x8231a0a0,1096,0x1c5c,0x1f0003,Event,
0x81eda678,1096,0x1c60,0x1f0003,Event,
0x82018f58,1096,0x1c64,0x21f0003,Event,
0x8205b320,1096,0x1c68,0x1f0003,Event,
0x820a4178,1096,0x1c6c,0x12019f,File,\Device\NamedPipe\ROUTER
0x824a5ce0,1096,0x1c74,0x1f0003,Event,
0x820b0878,1096,0x1c78,0x1f03ff,Thread,TID 876 PID 1096
0xe1197380,1096,0x1c80,0x1f0001,Port,
0x8213ff30,1096,0x1c84,0x100003,Event,
0x824e0c20,1096,0x1c88,0x21f0003,IoCompletion,
0x82528dc0,1096,0x1c8c,0x1f0003,Event,
0x823c2918,1096,0x1c90,0x21f01ff,File,\Device\Afd\AsyncConnectHlp
0x82501020,1096,0x1c9c,0x1f03ff,Thread,TID 2280 PID 1096
0x8237f3c0,1096,0x1ca8,0x1f0003,Event,
0xe18d8388,1096,0x1cb0,0x1f0001,Port,
0xe10fe240,1096,0x1cb4,0x1f0001,Port,
0xe156b148,1096,0x1cbc,0x10,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\SHAREDACCESS\EPOCH
0xe124f310,1096,0x1cd0,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x81fd3920,1096,0x1cf4,0x100003,Event,
0x82142828,1096,0x1cf8,0x1f03ff,Thread,TID 2236 PID 1096
0xe10096c0,1184,0x4,0x20003,KeyedEvent,CritSecOutOfMemoryEvent
0xe18d2570,1184,0x8,0x3,Directory,KnownDlls
0x81fc7cc0,1184,0xc,0x100020,File,\Device\HarddiskVolume1\WINDOWS\system32
0x82014348,1184,0x10,0x100003,Semaphore,
0xe1883548,1184,0x14,0xf000f,Directory,Windows
0xe19c4278,1184,0x18,0x21f0001,Port,
0x822eb2f8,1184,0x1c,0x100003,Semaphore,
0xe1630840,1184,0x20,0x2000f,Directory,BaseNamedObjects
0x81f853c8,1184,0x24,0x1f0001,Mutant,SHIMLIB_LOG_MUTEX
0xe1c348d8,1184,0x28,0x2020019,Key,MACHINE
0x8244d630,1184,0x2c,0xf006e,WindowStation,Service-0x0-3e4$
0x82524460,1184,0x30,0x21f0003,Event,
0x81f9e038,1184,0x34,0xf00cf,Desktop,Default
0x8244d630,1184,0x38,0xf006e,WindowStation,Service-0x0-3e4$
0x82021d40,1184,0x3c,0x1f0003,Event,
0x820142e0,1184,0x40,0x100003,Semaphore,
0x820143b0,1184,0x44,0x100003,Semaphore,
0xe1d1dd38,1184,0x48,0x20019,Key,
0x8234ffa8,1184,0x4c,0x1f0003,Event,
0x81f85d10,1184,0x50,0x100001,File,\Device\KsecDD
0x8234ff78,1184,0x54,0x1f0003,Event,
0xe1c50d38,1184,0x58,0x20019,Key,
0x82474820,1184,0x5c,0x100002,Semaphore,shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
0x825213f8,1184,0x60,0x1f0003,Event,
0x82007cd8,1184,0x64,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x82096160,1184,0x68,0x1f0003,Event,
0x8243da90,1184,0x6c,0x1f0003,Event,
0x8239f258,1184,0x70,0x12019f,File,\Device\NamedPipe
0x8243da60,1184,0x74,0x1f0003,Event,
0x81f85da0,1184,0x78,0x1f03ff,Thread,TID 1188 PID 1184
0x8243da30,1184,0x7c,0x1f0003,Event,
0xe1de3898,1184,0x80,0x1f0001,Port,
0x8205b898,1184,0x84,0x1200a0,File,\Device\Tcp
0x82530188,1184,0x88,0x1200a0,File,\Device\Ip
0x823c9188,1184,0x8c,0x120116,File,\Device\Tcp
0x8248b028,1184,0x90,0x100003,File,\Device\Ip
0x8248b188,1184,0x94,0x1200a0,File,\Device\Ip
0x81f823b0,1184,0x98,0x100003,Semaphore,
0x822d43b0,1184,0x9c,0x100003,Semaphore,
0xe1dac668,1184,0xa0,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\LINKAGE
0xe205f350,1184,0xa4,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS
0xe1c69820,1184,0xa8,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS\INTERFACES
0xe1e76bd8,1184,0xac,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS
0x82530150,1184,0xb0,0x1f0003,Event,
0x81fc7ff0,1184,0xb4,0x1f0003,Event,
0x820019b8,1184,0xb8,0x1f0003,Event,
0xe1e95530,1184,0xbc,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
0x820019e8,1184,0xc0,0x1f0003,Event,
0xe1eb2bd8,1184,0xc4,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
0x820018c8,1184,0xc8,0x1f0003,Event,
0x81f85528,1184,0xcc,0x1f0003,Event,
0x822d8650,1184,0xd0,0x1f03ff,Thread,TID 1288 PID 1184
0x822d8a78,1184,0xd4,0x1f03ff,Thread,TID 1292 PID 1184
0xe16aea70,1184,0xe0,0x1f0001,Port,DNSResolver
0x82470850,1184,0xe4,0x1f0003,Event,
0x822e06c0,1184,0xec,0x100001,File,\Device\HarddiskVolume1\WINDOWS\system32\drivers\etc
0x82173668,1184,0xf0,0x1f0003,Event,
0x824d6998,1184,0xf4,0x1f03ff,Thread,TID 3616 PID 1184
0x822fcc60,1184,0xf8,0x1200a0,File,\Device\Tcp
0x824d6e30,1184,0xfc,0xa84,WmiGuid,
0x8248cb88,1184,0x100,0x1f0003,Event,
0x81ebc230,1184,0x104,0x12019f,File,\Device\WMIDataDevice
0x824db2e8,1184,0x10c,0x1f0003,Event,
0x82302998,1184,0x110,0x1f03ff,Thread,TID 1224 PID 1184
0x82038c90,1184,0x114,0x1f0003,Event,
0x82088c00,1184,0x118,0x12019f,File,\Device\WMIDataDevice
0x8236bda0,1184,0x120,0x1f07fb,Process,svchost.exe(1184)
0x81fc7f88,1184,0x124,0x1f0003,Event,
0x824292a8,1184,0x138,0x1f0003,Event,
0x81f8d710,1184,0x13c,0x1f0003,IoCompletion,
0x8249a2e8,1184,0x140,0x1f0003,IoCompletion,
0x81f8d710,1184,0x144,0x1f0003,IoCompletion,
0x824ff950,1184,0x14c,0x1f0003,Event,
0xe2146c40,1184,0x150,0x1f0001,Port,
0x82176020,1184,0x164,0x1f03ff,Thread,TID 1532 PID 1184
0x82069ec0,1184,0x168,0x1f0003,Event,
0x8245afc8,1184,0x16c,0x1f0003,Event,
0x822f0900,1184,0x170,0x1f0003,Event,
0x82194aa0,1184,0x174,0x100003,Event,
0xe1769948,1184,0x178,0x1f0001,Port,
0x82176020,1184,0x17c,0x1f03ff,Thread,TID 1532 PID 1184
0x824263c0,1184,0x184,0x1f03ff,Thread,TID 2232 PID 1184
0x824263c0,1184,0x188,0x1f03ff,Thread,TID 2232 PID 1184
0x824d6998,1184,0x18c,0x1f03ff,Thread,TID 3616 PID 1184
0x8250d418,1184,0x198,0x100003,Event,
0x822fd3d8,1184,0x1a0,0x1f0003,Event,
0x82535310,1184,0x1a4,0x1f0003,Event,
0xe10096c0,1332,0x4,0x20003,KeyedEvent,CritSecOutOfMemoryEvent
0xe18d2570,1332,0x8,0x3,Directory,KnownDlls
0x8209e368,1332,0xc,0x100020,File,\Device\HarddiskVolume1\WINDOWS\system32
0x824cf7f8,1332,0x10,0x100003,Semaphore,
0xe1883548,1332,0x14,0xf000f,Directory,Windows
0xe1e98ee0,1332,0x18,0x21f0001,Port,
0x8244d088,1332,0x1c,0x100003,Semaphore,
0xe1630840,1332,0x20,0x2000f,Directory,BaseNamedObjects
0x81f853c8,1332,0x24,0x1f0001,Mutant,SHIMLIB_LOG_MUTEX
0xe1959c48,1332,0x28,0x2020019,Key,MACHINE
0x824545c8,1332,0x2c,0xf037f,WindowStation,Service-0x0-3e5$
0x8209e098,1332,0x30,0x21f0003,Event,
0x8252e038,1332,0x34,0xf01ff,Desktop,Default
0x824545c8,1332,0x38,0xf037f,WindowStation,Service-0x0-3e5$
0x824cf830,1332,0x3c,0x1f0003,Event,
0x824cf860,1332,0x40,0x100003,Semaphore,
0x8244d020,1332,0x44,0x100003,Semaphore,
0xe205f9a8,1332,0x48,0x20019,Key,
0x8252e0f8,1332,0x4c,0x1f0003,Event,
0x81fad708,1332,0x50,0x100001,File,\Device\KsecDD
0x824cf6c0,1332,0x54,0x1f0003,Event,
0x82474820,1332,0x5c,0x100002,Semaphore,shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
0xe1de49a0,1332,0x60,0x8,Token,
0x81fbc690,1332,0x64,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x823864c0,1332,0x68,0x1f0003,Event,
0x822d4190,1332,0x6c,0x100003,Semaphore,
0x82455840,1332,0x70,0x100003,Semaphore,
0x824580c8,1332,0x74,0x100003,Semaphore,
0x81fd6e48,1332,0x78,0x100003,Semaphore,
0x8244d1b8,1332,0x7c,0x100003,Semaphore,
0x824557d8,1332,0x80,0x100003,Semaphore,
0x82455770,1332,0x84,0x100003,Semaphore,
0x82458060,1332,0x88,0x100003,Semaphore,
0x81f85410,1332,0x8c,0x100003,Semaphore,
0x824558a8,1332,0x90,0x100003,Semaphore,
0x82458130,1332,0x94,0x100003,Semaphore,
0x822eb7b0,1332,0x98,0x100003,Semaphore,
0x82386460,1332,0x9c,0x1f0003,Event,
