Offset,PID,Handle,Access,Type,Details
0x820cd020,1080,0x870,0x1f0003,Event,
0x820cd140,1080,0x874,0x1f0003,Event,
0x820cd110,1080,0x878,0x1f0003,Event,
0x820cd0e0,1080,0x87c,0x1f0003,Event,
0x820cd0b0,1080,0x880,0x1f0003,Event,
0x820cd080,1080,0x884,0x1f0003,Event,
0x82055020,1080,0x888,0x1f0003,Event,
0x82055140,1080,0x88c,0x1f0003,Event,
0x82055110,1080,0x890,0x1f0003,Event,
0x820550e0,1080,0x894,0x1f0003,Event,
0x820550b0,1080,0x898,0x1f0003,Event,
0x82055080,1080,0x89c,0x1f0003,Event,
0x8220ae60,1080,0x8a0,0x1f0003,Event,
0x8220ae30,1080,0x8a4,0x1f0003,Event,
0x8220ae00,1080,0x8a8,0x1f0003,Event,
0x8220add0,1080,0x8ac,0x1f0003,Event,
0x8220ada0,1080,0x8b0,0x1f0003,Event,
0x8220ad70,1080,0x8b4,0x1f0003,Event,
0x82055320,1080,0x8b8,0x1f0003,Event,
0x820552f0,1080,0x8bc,0x1f0003,Event,
0x820552c0,1080,0x8c0,0x1f0003,Event,
0x82055290,1080,0x8c4,0x1f0003,Event,
0x82055260,1080,0x8c8,0x1f0003,Event,
0x82055230,1080,0x8cc,0x1f0003,Event,
0x82375ff0,1080,0x8d0,0x1f0003,Event,
0x82375fc0,1080,0x8d4,0x1f0003,Event,
0x82375f90,1080,0x8d8,0x1f0003,Event,
0x82375f60,1080,0x8dc,0x1f0003,Event,
0x82375f30,1080,0x8e0,0x1f0003,Event,
0x82375f00,1080,0x8e4,0x1f0003,Event,
0x82375ed0,1080,0x8e8,0x1f0003,Event,
0x820d4ff0,1080,0x8ec,0x1f0003,Event,
0x820d4fc0,1080,0x8f0,0x1f0003,Event,
0x820d4f90,1080,0x8f4,0x1f0003,Event,
0x820d4f60,1080,0x8f8,0x1f0003,Event,
0x820d4f30,1080,0x8fc,0x1f0003,Event,
0x820d4f00,1080,0x900,0x1f0003,Event,
0x820d4ed0,1080,0x904,0x1f0003,Event,
0x82525ff0,1080,0x908,0x1f0003,Event,
0x82525fc0,1080,0x90c,0x1f0003,Event,
0x82525f90,1080,0x910,0x1f0003,Event,
0x82525f60,1080,0x914,0x1f0003,Event,
0x82525f30,1080,0x918,0x1f0003,Event,
0x82525f00,1080,0x91c,0x1f0003,Event,
0x82525ed0,1080,0x920,0x1f0003,Event,
0x823755b0,1080,0x924,0x1f0003,Event,
0x82375580,1080,0x928,0x1f0003,Event,
0x82375550,1080,0x92c,0x1f0003,Event,
0x82375520,1080,0x930,0x1f0003,Event,
0x823754f0,1080,0x934,0x1f0003,Event,
0x823754c0,1080,0x938,0x1f0003,Event,
0x82375490,1080,0x93c,0x1f0003,Event,
0x82369ff0,1080,0x940,0x1f0003,Event,
0x82369fc0,1080,0x944,0x1f0003,Event,
0x82369f90,1080,0x948,0x1f0003,Event,
0x82369f60,1080,0x94c,0x1f0003,Event,
0x82369f30,1080,0x950,0x1f0003,Event,
0x82369f00,1080,0x954,0x1f0003,Event,
0x82369ed0,1080,0x958,0x1f0003,Event,
0x82464c38,1080,0x95c,0x1f0003,Event,
0x82464c08,1080,0x960,0x1f0003,Event,
0x82464bd8,1080,0x964,0x1f0003,Event,
0x82464ba8,1080,0x968,0x1f0003,Event,
0x82464b78,1080,0x96c,0x1f0003,Event,
0x82464b48,1080,0x970,0x1f0003,Event,
0x82464b18,1080,0x974,0x1f0003,Event,
0x824ceff0,1080,0x978,0x1f0003,Event,
0x824cefc0,1080,0x97c,0x1f0003,Event,
0x824cef90,1080,0x980,0x1f0003,Event,
0x824cef60,1080,0x984,0x1f0003,Event,
0x824cef30,1080,0x988,0x1f0003,Event,
0x824cef00,1080,0x98c,0x1f0003,Event,
0x824ceed0,1080,0x990,0x1f0003,Event,
0x82070ff0,1080,0x994,0x1f0003,Event,
0x82070fc0,1080,0x998,0x1f0003,Event,
0x82070f90,1080,0x99c,0x1f0003,Event,
0x82070f60,1080,0x9a0,0x1f0003,Event,
0x82070f30,1080,0x9a4,0x1f0003,Event,
0x82070f00,1080,0x9a8,0x1f0003,Event,
0x82070ed0,1080,0x9ac,0x1f0003,Event,
0x82427020,1080,0x9b0,0x1f0003,Event,
0x82427148,1080,0x9b4,0x1f0003,Event,
0x82427118,1080,0x9b8,0x1f0003,Event,
0x824270e8,1080,0x9bc,0x1f0003,Event,
0x824270b8,1080,0x9c0,0x1f0003,Event,
0x82427088,1080,0x9c4,0x1f0003,Event,
0x82427058,1080,0x9c8,0x1f0003,Event,
0x824aa9b0,1080,0x9cc,0x1f0003,Event,
0x824aa980,1080,0x9d0,0x1f0003,Event,
0x824aa950,1080,0x9d4,0x1f0003,Event,
0x824aa920,1080,0x9d8,0x1f0003,Event,
0x824aa8f0,1080,0x9dc,0x1f0003,Event,
0x824aa8c0,1080,0x9e0,0x1f0003,Event,
0x824aa890,1080,0x9e4,0x1f0003,Event,
0x8238dff0,1080,0x9e8,0x1f0003,Event,
0x8238dfc0,1080,0x9ec,0x1f0003,Event,
0x8238df90,1080,0x9f0,0x1f0003,Event,
0x8238df60,1080,0x9f4,0x1f0003,Event,
0x8238df30,1080,0x9f8,0x1f0003,Event,
0x8238df00,1080,0x9fc,0x1f0003,Event,
0x8238ded0,1080,0xa00,0x1f0003,Event,
0x8222aff0,1080,0xa04,0x1f0003,Event,
0x8222afc0,1080,0xa08,0x1f0003,Event,
0x8222af90,1080,0xa0c,0x1f0003,Event,
0x8222af60,1080,0xa10,0x1f0003,Event,
0x8222af30,1080,0xa14,0x1f0003,Event,
0x8222af00,1080,0xa18,0x1f0003,Event,
0x8222aed0,1080,0xa1c,0x1f0003,Event,
0x820cb020,1080,0xa20,0x1f0003,Event,
0x820cb148,1080,0xa24,0x1f0003,Event,
0x820cb118,1080,0xa28,0x1f0003,Event,
0x820cb0e8,1080,0xa2c,0x1f0003,Event,
0x820cb0b8,1080,0xa30,0x1f0003,Event,
0x820cb088,1080,0xa34,0x1f0003,Event,
0x820cb058,1080,0xa38,0x1f0003,Event,
0x8220a020,1080,0xa3c,0x1f0003,Event,
0x8220a148,1080,0xa40,0x1f0003,Event,
0x8220a118,1080,0xa44,0x1f0003,Event,
0x8220a0e8,1080,0xa48,0x1f0003,Event,
0x8220a0b8,1080,0xa4c,0x1f0003,Event,
0x8220a088,1080,0xa50,0x1f0003,Event,
0x8220a058,1080,0xa54,0x1f0003,Event,
0x820d5d70,1080,0xa58,0x1f0003,Event,
0x820d5d40,1080,0xa5c,0x1f0003,Event,
0x820d5d10,1080,0xa60,0x1f0003,Event,
0x820d5ce0,1080,0xa64,0x1f0003,Event,
0x820d5cb0,1080,0xa68,0x1f0003,Event,
0x820d5c80,1080,0xa6c,0x1f0003,Event,
0x820d5c50,1080,0xa70,0x1f0003,Event,
0x8226f020,1080,0xa74,0x1f0003,Event,
0x8226f150,1080,0xa78,0x1f0003,Event,
0x8226f120,1080,0xa7c,0x1f0003,Event,
0x8226f0f0,1080,0xa80,0x1f0003,Event,
0x8226f0c0,1080,0xa84,0x1f0003,Event,
0x8226f090,1080,0xa88,0x1f0003,Event,
0x8226f060,1080,0xa8c,0x1f0003,Event,
0x82217020,1080,0xa90,0x1f0003,Event,
0x82217150,1080,0xa94,0x1f0003,Event,
0x82217120,1080,0xa98,0x1f0003,Event,
0x822170f0,1080,0xa9c,0x1f0003,Event,
0x822170c0,1080,0xaa0,0x1f0003,Event,
0x82217090,1080,0xaa4,0x1f0003,Event,
0x82217060,1080,0xaa8,0x1f0003,Event,
0x82391020,1080,0xaac,0x1f0003,Event,
0x82391150,1080,0xab0,0x1f0003,Event,
0x82391120,1080,0xab4,0x1f0003,Event,
0x823910f0,1080,0xab8,0x1f0003,Event,
0x823910c0,1080,0xabc,0x1f0003,Event,
0x82391090,1080,0xac0,0x1f0003,Event,
0x82391060,1080,0xac4,0x1f0003,Event,
0x8206d020,1080,0xac8,0x1f0003,Event,
0x8206d150,1080,0xacc,0x1f0003,Event,
0x8206d120,1080,0xad0,0x1f0003,Event,
0x8206d0f0,1080,0xad4,0x1f0003,Event,
0x8206d0c0,1080,0xad8,0x1f0003,Event,
0x8206d090,1080,0xadc,0x1f0003,Event,
0x8206d060,1080,0xae0,0x1f0003,Event,
0x820d1020,1080,0xae4,0x1f0003,Event,
0xe21388d0,1080,0xae8,0x1f0001,Port,
0xe1ce33b8,1080,0xaec,0xf01ff,Token,
0x8239a800,1080,0xaf0,0x1200a0,File,\Device\Tcp
0x820da298,1080,0xaf4,0x1f0003,Event,
0xe1edb238,1080,0xaf8,0xf0007,Section,AtlDebugAllocator_FileMappingNameStatic3_438
0x82270028,1080,0xafc,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0xe1edb238,1080,0xb00,0xf0007,Section,AtlDebugAllocator_FileMappingNameStatic3_438
0x82065070,1080,0xb04,0xa84,WmiGuid,
0x820da268,1080,0xb08,0x1f0003,Event,
0x8238bde8,1080,0xb0c,0xa84,WmiGuid,
0x820cdbb8,1080,0xb10,0x1f03ff,Thread,TID 324 PID 1080
0x82363300,1080,0xb14,0x100020,File,\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0xe20ceb38,1080,0xb18,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x8238c360,1080,0xb1c,0x1f0003,Event,
0x820ce5f8,1080,0xb20,0x1f03ff,Thread,TID 332 PID 1080
0x82272648,1080,0xb24,0x100003,Semaphore,
0x82272618,1080,0xb28,0x1f0003,Event,
0x8236fdf0,1080,0xb2c,0x100003,Semaphore,
0x8238f230,1080,0xb30,0x1f0003,Event,
0x824572f8,1080,0xb34,0x1f0003,Event,
0x82457290,1080,0xb38,0x1f0003,Event,
0x8206adb0,1080,0xb3c,0x1f0003,Event,
0xe20c5660,1080,0xb40,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x8238f420,1080,0xb44,0x100001,File,\Device\HarddiskVolume1\WINDOWS\pchealth\helpctr\BATCH
0xe20c1ea0,1080,0xb48,0x20019,Key,MACHINE\SYSTEM\CONTROLSET001\CONTROL\TERMINAL SERVER
0xe20c1e38,1080,0xb4c,0x20019,Key,MACHINE\SOFTWARE\POLICIES
0x8238f3b0,1080,0xb50,0x1f0003,Event,
0x8238f380,1080,0xb54,0x1f0003,Event,
0x8237bda0,1080,0xb58,0x1f03ff,Thread,TID 1100 PID 1080
0xe2183568,1080,0xb5c,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x8243a6f8,1080,0xb60,0x100004,WmiGuid,
0x82522f90,1080,0xb64,0xf01ff,File,\Device\LanmanServer
0xe1d12878,1080,0xb68,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x820ce5f8,1080,0xb6c,0x1f03ff,Thread,TID 332 PID 1080
0xe1d11f68,1080,0xb70,0x1f0001,Port,
0xe1c908f0,1080,0xb74,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe20d5630,1080,0xb78,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe2120768,1080,0xb7c,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x820d10d8,1080,0xb80,0x1f0003,IoCompletion,
0xe19f5f00,1080,0xb84,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe20b6160,1080,0xb88,0x1f0001,Port,SECLOGON
0x8220f9c0,1080,0xb8c,0x1f0003,Event,
0x82065d78,1080,0xb90,0x1f03ff,Thread,TID 416 PID 1080
0x8205a2b8,1080,0xb94,0x1f0003,Event,SENS Started Event
0xe1d0a418,1080,0xb98,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe21609e8,1080,0xb9c,0xf0007,Section,SENS Information Cache
0x824a0988,1080,0xba0,0x1f0003,Event,
0xe1f401b0,1080,0xba4,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x821e56a8,1080,0xba8,0x1f0003,Event,
0x8226de00,1080,0xbac,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\SoftwareDistribution\ReportingEvents.log
0xe22d80f0,1080,0xbb0,0xc,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\WINDOWSUPDATE\REPORTING\EVENTCACHE
0x824a08e8,1080,0xbb4,0x100003,Event,
0xe20c1f50,1080,0xbb8,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe2065458,1080,0xbbc,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe181daf8,1080,0xbc0,0xf01ff,Token,
0xe1709a68,1080,0xbc4,0xf01ff,Token,
0xe21207d0,1080,0xbc8,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x821e5678,1080,0xbcc,0x1f0003,Event,
0xe1c180c0,1080,0xbd4,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x821e5e98,1080,0xbd8,0x1f0003,Event,
0xe1d1a828,1080,0xbdc,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\EVENTSYSTEM\{26C409CC-AE86-11D1-B616-00805FC79216}
0xe1d1a890,1080,0xbe0,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x821fc980,1080,0xbe4,0x478,Process,vmtoolsd.exe(1868)
0x82452030,1080,0xbe8,0x100003,Semaphore,PowerProfileRegistrySemaphore
0x8249ebc0,1080,0xbec,0x1f0001,Mutant,SRDataStore
0x82342850,1080,0xbf0,0x1f0003,Event,SRCounter
0x821e5e38,1080,0xbf4,0x1f0003,Event,SRStopEvent
0x82342810,1080,0xbf8,0x1f0003,Event,SRInitEvent
0x821e5e68,1080,0xbfc,0x1f0003,Event,
0x82423378,1080,0xc00,0x1f0003,Event,SRIdleReqEvent
0x821e55e8,1080,0xc04,0x12019f,File,\Device\SystemRestore
0x82453340,1080,0xc08,0x1f0003,Event,
0x824232a0,1080,0xc0c,0x1f0003,Event,
0xe1eba030,1080,0xc10,0xf01ff,Token,
0xe2160960,1080,0xc14,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe1ecb0a8,1080,0xc18,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x821fb020,1080,0xc1c,0x1f0003,Timer,
0x8249c498,1080,0xc20,0x1f0003,Event,
0x8207a078,1080,0xc24,0x1f0003,Event,
0xe1cf9730,1080,0xc28,0x1f0001,Port,senssvc
0x8244dd78,1080,0xc2c,0x1f03ff,Thread,TID 784 PID 1080
0xe1d105e0,1080,0xc30,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe18e5130,1080,0xc34,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe1c2ec68,1080,0xc38,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x820cf2f0,1080,0xc3c,0x1f0003,Event,
0xe1d0a4b8,1080,0xc40,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x8244f4d0,1080,0xc44,0x1f0001,WaitablePort,TRKWKS_PORT
0x825c1628,1080,0xc48,0x1f0003,Event,TRKWKS_EVENT
0x824232d8,1080,0xc4c,0x12019f,File,\Device\NamedPipe\trkwks
0x8203ce98,1080,0xc50,0x12019f,File,\Device\NamedPipe\trkwks
0xe19cf668,1080,0xc54,0x1f0001,Port,trkwks
0x820ca098,1080,0xc58,0x1f0003,Event,
0x8208e350,1080,0xc5c,0x1f03ff,Thread,TID 528 PID 1080
0x8249ebc0,1080,0xc60,0x100000,Mutant,SRDataStore
0xe1d1a8f8,1080,0xc64,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe1cf9618,1080,0xc68,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x8244ba08,1080,0xc6c,0x1f0003,Event,
0x82270cd0,1080,0xc70,0x1f0003,Event,
0x820640c0,1080,0xc74,0x1f0003,Event,
0x82205550,1080,0xc78,0x1f0003,Event,
0x82498950,1080,0xc7c,0x1f03ff,Thread,TID 132 PID 1080
0x82216550,1080,0xc80,0x1f0003,Event,
0x822b1d00,1080,0xc84,0x1f0003,Event,
0x82498da0,1080,0xc88,0x1f03ff,Thread,TID 572 PID 1080
0xe1d14620,1080,0xc8c,0x1f0001,Port,
0x8237bda0,1080,0xc90,0x1f03ff,Thread,TID 1100 PID 1080
0xe1cf96b8,1080,0xc94,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe1f37430,1080,0xc98,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\EVENTSYSTEM\{26C409CC-AE86-11D1-B616-00805FC79216}\EVENTCLASSES
0xe20aca68,1080,0xc9c,0x1f0001,Port,srrpc
0xe1d1aab0,1080,0xca0,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe1d1a978,1080,0xca4,0x20019,Key,MACHINE\SYSTEM\SETUP
0xe1f37498,1080,0xca8,0xf003f,Key,MACHINE\SOFTWARE\MICROSOFT\EVENTSYSTEM\{26C409CC-AE86-11D1-B616-00805FC79216}\SUBSCRIPTIONS
0xe2144d48,1080,0xcac,0x1f0001,Port,XactSrvLpcPort
0x82223ab0,1080,0xcb0,0x12019f,File,\Device\NamedPipe\srvsvc
0x822b1d68,1080,0xcb4,0x100003,Semaphore,
0x8238f3e0,1080,0xcb8,0x100003,Semaphore,
0x8244ca40,1080,0xcbc,0x1f0003,Event,
0x82446158,1080,0xcc0,0x1f0003,Event,
0xe1ecb160,1080,0xcc4,0x1f0001,Port,
0x8244f608,1080,0xcc8,0x21f0003,Event,
0x82394cc0,1080,0xccc,0x1f0003,Event,
0xe20629c0,1080,0xcd4,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x8238cc00,1080,0xcd8,0x1f0003,Event,
0x823657c0,1080,0xcdc,0x1f0003,Event,
0x8247f060,1080,0xce0,0x1f0003,Event,
0x8206b3a0,1080,0xce4,0x1f03ff,Thread,TID 744 PID 1080
0x821e5e98,1080,0xce8,0x1f0003,Event,
0xe1c5fce0,1080,0xcec,0x1f0001,Port,
0x821e5e68,1080,0xcf0,0x1f0003,Event,
0x8207c6d0,1080,0xcf4,0x100003,Event,
0x82095ed8,1080,0xcf8,0x100003,Event,LanmanServerAnnounceEvent
0x8205b088,1080,0xcfc,0x100003,Event,
0x8205b0b8,1080,0xd00,0x1f0003,Event,
0x824400f0,1080,0xd04,0x100003,Event,
0xe1cd8ab0,1080,0xd08,0x10,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\SHAREDACCESS\EPOCH
0xe20fc228,1080,0xd0c,0x10,Key,MACHINE\SYSTEM\CONTROLSET001\SERVICES\LANMANSERVER\PARAMETERS
0x822163d0,1080,0xd10,0x12019f,File,\Device\NamedPipe\srvsvc
0xe2074cc0,1080,0xd14,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe2074d28,1080,0xd1c,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x82362190,1080,0xd20,0x1f0003,Event,
0x82354d28,1080,0xd24,0x1f0003,Event,
0x8235a0c8,1080,0xd28,0x1f0003,Event,
0x82354cf8,1080,0xd2c,0x1f0003,Event,
0x82488d28,1080,0xd30,0x1f0003,Event,
0x82488cf8,1080,0xd34,0x1f0003,Event,
0x8238f2e0,1080,0xd3c,0x1f0003,Event,
0x8248f0f0,1080,0xd40,0x1f0003,Event,W32TIME_NAMED_EVENT_SYSTIME_NOT_CORRECT
0x82213cf8,1080,0xd44,0x1f0003,Event,
0x82361190,1080,0xd48,0x1f0003,Event,
0x82361160,1080,0xd4c,0x1f0003,Event,
0x82361d28,1080,0xd50,0x1f0003,Event,
0x82361cf8,1080,0xd54,0x1f0003,Event,
0x8235a028,1080,0xd58,0x12019f,File,\Device\NamedPipe\W32TIME
0x82444028,1080,0xd5c,0x12019f,File,\Device\NamedPipe\W32TIME
0x820cf3f8,1080,0xd60,0x1f0003,Event,
0x820aa9e0,1080,0xd64,0x100000,Event,userenv: Machine Group Policy has been applied
0x824931a8,1080,0xd68,0x1f03ff,Thread,TID 1024 PID 1080
0xe20f6bb0,1080,0xd6c,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x8248f158,1080,0xd70,0x1f03ff,Thread,TID 1040 PID 1080
0xe2159fb8,1080,0xd74,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x8248b190,1080,0xd78,0x1f0003,Event,
0x820c30d0,1080,0xd7c,0x1f0003,Event,
0x8248f158,1080,0xd80,0x1f03ff,Thread,TID 1040 PID 1080
0x82447f58,1080,0xd84,0x1f0003,Event,
0x8236fe28,1080,0xd88,0x1f0001,Mutant,
0x822138a8,1080,0xd90,0x1f0003,Event,
0x8248b0d0,1080,0xd94,0x1f01ff,File,\Device\Udp
0x82203028,1080,0xd98,0x1f01ff,File,\Device\Udp
0xe20f41c0,1080,0xd9c,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe1f388e0,1080,0xda0,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x825188c0,1080,0xda4,0x1f03ff,Thread,TID 252 PID 1080
0xe2085960,1080,0xda8,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x82060140,1080,0xdac,0x1f0001,Mutant,
0x82214a48,1080,0xdb0,0x1f0003,Event,
0xe2101458,1080,0xdb4,0x10,Key,MACHINE\SOFTWARE\MICROSOFT\SECURITY CENTER
0xe20fe5b8,1080,0xdb8,0x11,Key,MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\WINDOWSUPDATE\AUTO UPDATE
0x82435da0,1080,0xdbc,0x1f03ff,Thread,TID 1548 PID 1080
0x82364da0,1080,0xdc0,0x1f0003,Event,
0x82444130,1080,0xdc4,0x1f01ff,File,\Device\Afd\Endpoint
0x822090d0,1080,0xdc8,0x1f01ff,File,\Device\Afd\Endpoint
0x82209068,1080,0xdcc,0x1f0003,Event,
0x82203198,1080,0xdd0,0x1f0003,Event,
0x822148c8,1080,0xdd4,0x1f0003,Event,
0x82214898,1080,0xdd8,0x1f0003,Event,
0x8234b6b0,1080,0xddc,0x1f0001,Mutant,
0x822030c0,1080,0xde0,0x1f0003,Event,
0x82488080,1080,0xde4,0x1f0003,Event,
0x82206da0,1080,0xde8,0x1f03ff,Thread,TID 1044 PID 1080
0x82213198,1080,0xdec,0x1f0003,Event,WINMGMT_COREDLL_CANSHUTDOWN
0x82213028,1080,0xdf0,0x100001,File,\Device\HarddiskVolume1\WINDOWS\system32\wbem\mof
0x82213158,1080,0xdf4,0x1f0003,Event,WINMGMT_PROVIDER_CANSHUTDOWN
0x82213118,1080,0xdf8,0x1f0003,Event,WMI_SysEvent_LodCtr
0x822130d8,1080,0xdfc,0x1f0003,Event,WMI_SysEvent_UnLodCtr
0x82446030,1080,0xe00,0x1f0003,Event,WMI_RevAdap_Set
0x82446198,1080,0xe04,0x1f0003,Event,WMI_RevAdap_ACK
0x8205c440,1080,0xe08,0x1f0003,Event,WMI_ProcessIdleTasksStart
0x8248d198,1080,0xe0c,0x1f0003,Event,WMI_ProcessIdleTasksComplete
0x82266180,1080,0xe10,0x1f0001,Mutant,WindowsUpdateTracingMutex
0xe206c3d8,1080,0xe14,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe20fd228,1080,0xe18,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x82498590,1080,0xe1c,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x8243a840,1080,0xe24,0x12019f,File,\Device\NamedPipe\srvsvc
0x8205bd98,1080,0xe3c,0x1f0001,Mutant,
0xe2062488,1080,0xe40,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe210f228,1080,0xe44,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x8205bb78,1080,0xe48,0x1f0003,Event,
0x8249c468,1080,0xe4c,0x1f0003,Event,
0x8205bb08,1080,0xe50,0x1f0003,Event,
0x82206da0,1080,0xe54,0x1f03ff,Thread,TID 1044 PID 1080
0x8205b920,1080,0xe58,0x1f0003,Event,
0x8213cda0,1080,0xe5c,0x1f03ff,Thread,TID 1420 PID 1080
0x823c8770,1080,0xe64,0x1f03ff,Thread,TID 1108 PID 1080
0x82050da0,1080,0xe68,0x1f03ff,Thread,TID 1356 PID 1080
0x824884f8,1080,0xe6c,0x1f0003,Event,
0x82488428,1080,0xe70,0x1f0003,Event,
0x824407a8,1080,0xe74,0x1f0003,Event,
0x824885c0,1080,0xe78,0x1f0003,Event,
0x82440778,1080,0xe7c,0x1f0003,Event,
0x82440748,1080,0xe80,0x1f0003,Event,
0x82440288,1080,0xe84,0x1f0003,Event,
0xe212e0d8,1080,0xe88,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x8205bb38,1080,0xe8c,0x1f0001,Mutant,
0x820d9b58,1080,0xe90,0x100000,Process,svchost.exe(1208)
0xe2139020,1080,0xe94,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe1f39388,1080,0xe9c,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x820be928,1080,0xea0,0x1f03ff,Thread,TID 1076 PID 1080
0xe21390c8,1080,0xea4,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x82269450,1080,0xea8,0x1f0003,Event,
0xe1d1b538,1080,0xeac,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe20900d0,1080,0xeb0,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x82061c10,1080,0xeb4,0x21f0003,Event,
0x823a12c0,1080,0xeb8,0x100004,WmiGuid,
0x82061a58,1080,0xec4,0x1f0003,Event,
0xe2160020,1080,0xecc,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x820d4a48,1080,0xed0,0x1f0003,Event,
0xe1c3e8e8,1080,0xed4,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe20f40d8,1080,0xed8,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x820fd2f8,1080,0xedc,0x1f0003,Event,
0xe2090300,1080,0xee0,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe2112458,1080,0xee4,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x820fd2c8,1080,0xee8,0x1f0003,Event,
0x8205f698,1080,0xeec,0x1f0003,Event,
0xe206f0e8,1080,0xef8,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0xe212d0f8,1080,0xefc,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x824911f8,1080,0xf00,0x1f0003,Event,
0xe209b020,1080,0xf04,0x20019,Key,MACHINE\SOFTWARE\MICROSOFT\COM3
0x824911c8,1080,0xf10,0x1f0003,Event,
0xe1ca3b78,1080,0xf14,0x4,Section,RotHintTable
0xe211c228,1080,0xf18,0x20019,Key,MACHINE\SOFTWARE\CLASSES
0x824d48d8,1080,0xf1c,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\wbem\Repository\FS\MAPPING1.MAP
0x824945f8,1080,0xf20,0x478,Process,sol.exe(1716)
0x820fd4e0,1080,0xf24,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\wbem\Repository\FS\MAPPING2.MAP
0x82043dd0,1080,0xf28,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\wbem\Repository\FS\MAPPING.VER
0x820438e0,1080,0xf2c,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\wbem\Repository\FS\INDEX.MAP
0x821f2280,1080,0xf30,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\wbem\Repository\FS\OBJECTS.MAP
0x824d45e8,1080,0xf34,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\wbem\Repository\FS\OBJECTS.DATA
0x821ec288,1080,0xf38,0x12019f,File,\Device\HarddiskVolume1\WINDOWS\system32\wbem\Repository\FS\INDEX.BTR
0x820d38b8,1080,0xf3c,0x100003,Semaphore,
